,artistName,venueName,streamingEvent,title,locationText,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,timezone,displayRule,locale,endsAt
34,Ronja Maltzahn,Kultur in der Petruskirche – Petruskirche · Oberhofer Platz · Berlin-Lichterfelde,False,Kultur in der Petruskirche 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-26T20:00:00,Europe/Berlin,datetime,en,2024-10-26T22:30:00
35,Skjervøykoret,Luisenkirche,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
36,Julia Govor,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
37,Sam Barker,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
38,Mireille Mathieu,Admiralspalast - Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
39,Paula Carolina,Astra Kulturhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,15,15,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
40,Resolutions,K-19 Vokü,False,Resolutions,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,2024-10-26T23:30:00
41,Devin Gray Music,House of Music,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,2024-10-26T22:00:00
42,Ski Aggu,Max-Schmeling-Halle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,82,82,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
43,Anna Erhard,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
44,Culk,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
45,Roy Bianco & Die Abbrunzati Boys,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
46,Kayan Project,Passionskirche,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
47,The Skatalites,Maaya,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,13,13,2024-10-26T20:30:00,Europe/Berlin,datetime,en,
48,Mehr is Mehr,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T22:00:00,Europe/Berlin,datetime,en,
49,Jan Oberlaender,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-26T22:00:00,Europe/Berlin,datetime,en,
50,Mona Moore (KaterBlau),Kater Blau,False,Enorm in Form Vol. 6,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T22:00:00,Europe/Berlin,datetime,en,
51,Montee,Monarch,False,TOSKA,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T23:00:00,Europe/Berlin,datetime,en,
52,Thomas Lizzara (official),Musikbrauerei,False,Musikbrauerei - Rathenow,"Rathenow, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T23:00:00,Europe/Berlin,datetime,en,
53,Stan Starry,Kater Blau,False,Enorm in Form @ KaterBlau,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-27T05:00:00,Europe/Berlin,datetime,en,
54,Die jungen Tenore,Bürgerhaus Neuenhagen,False,,"Neuenhagen, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-27T15:30:00,Europe/Berlin,datetime,en,
55,Horst Evers,Die Wühlmäuse,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-27T15:30:00,Europe/Berlin,datetime,en,
56,Andrej Hermlin and his Swing Dance Orchestra,Admiralspalast,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-27T16:00:00,Europe/Berlin,datetime,en,
57,Anja Schneider,OHM,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-27T16:00:00,Europe/Berlin,datetime,en,
58,Soilwork,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,47,47,2024-10-27T18:00:00,Europe/Berlin,datetime,en,
59,Scott Matthew,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-10-27T19:00:00,Europe/Berlin,datetime,en,
60,MUTTIS KINDER,TIPI AM KANZLERAMT Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-27T19:00:00,Europe/Berlin,datetime,en,
61,Dale Crover,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-27T19:00:00,Europe/Berlin,datetime,en,
62,STRFKR,Hole44,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-10-27T19:00:00,Europe/Berlin,datetime,en,
63,In Flames,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,251,251,2024-10-27T19:00:00,Europe/Berlin,datetime,en,2024-10-27T22:30:00
64,Babehoven,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-27T19:00:00,Europe/Berlin,datetime,en,
65,Turbostaat,SO36,False,"25 Jahre Turbostaat spielt ""Das Island Manöver"" ","Berlin, Germany",Watch Live,False,Tickets & RSVP,10,10,2024-10-27T19:00:00,Europe/Berlin,datetime,en,
66,Arch Enemy,Velodrom,False,RISING FROM THE NORTH TOUR 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,168,168,2024-10-27T19:00:00,Europe/Berlin,datetime,en,2024-10-27T23:30:00
67,Lampe,Privatclub,False,Prima Allstars Tour 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-27T19:30:00,Europe/Berlin,datetime,en,
68,Schiller,Kulturkirche Fontanestadt Neuruppin,False,,"Neuruppin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-27T19:30:00,Europe/Berlin,datetime,en,
69,Redd Kross,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
70,Matija,LARK Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
71,Esther Graf,Festsaal Kreuzberg,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
72,rauchen,SO36,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-27T20:00:00,Europe/Berlin,datetime,en,2024-10-27T22:30:00
73,Michèl von Wussow,Frannz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
74,Wishy,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
75,Cultura Profética,Astra Kulturhaus,False,X Más Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,20,20,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
76,Atempo,B-Flat Acoustic Music & Jazz Club,False,"Atempo Feat. Omri Abramov - B Flat Berlin, DE","Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
77,Onda Vaga,Columbia Theater,False,Onda Vaga en Berlin 24',"Berlin, Germany",Watch Live,False,Tickets & RSVP,21,21,2024-10-27T20:00:00,Europe/Berlin,datetime,en,
78,Alin Coen,Heimathafen Neukölln,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-27T21:00:00,Europe/Berlin,datetime,en,
0,CKY,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,13,13,2024-10-25T18:00:00,Europe/Berlin,datetime,en,
1,The Narcissist Cookbook,Fluxbau,False,The Narcissist Cookbook and Bug Hunter,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T18:30:00,Europe/Berlin,datetime,en,
2,Bug Hunter,Fluxbau,False,Bug Hunter and The Narcissist Cookbook,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T18:30:00,Europe/Berlin,datetime,en,
3,Flickentanz,der gerupfte Milan,False,Potsdam I gerupfter Milan I 19 Uhr I Herz zu Herz Tour 24,"Potsdam, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T19:00:00,Europe/Berlin,datetime,en,2024-10-25T21:30:00
4,Key Glock,Verti Music Hall,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,10,10,2024-10-25T19:00:00,Europe/Berlin,datetime,en,2024-10-25T22:30:00
5,Speed,SO36,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-10-25T19:00:00,Europe/Berlin,datetime,en,
6,BLK ODYSSY,Hole44,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,17,17,2024-10-25T19:00:00,Europe/Berlin,datetime,en,
7,Jorge Glem,Kaffeehaus Mila,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T19:00:00,Europe/Berlin,datetime,en,
8,Lia J,Baergarten,False,Stage Night @ Baergarten,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T19:00:00,Europe/Berlin,datetime,en,2024-10-25T22:00:00
9,Gideon,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-10-25T19:00:00,Europe/Berlin,datetime,en,
10,Die Quittung,loge.,False,Die Quittung & Modus Pitch,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-25T19:00:00,Europe/Berlin,datetime,en,2024-10-25T22:30:00
11,The Movement,Jugend und Kulturverein Exil,False,Exil,"Eberswalde, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T19:00:00,Europe/Berlin,datetime,en,2024-10-25T23:00:00
12,Best,ARCHE Neuenhagen,False,,"Neuenhagen bei Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T19:30:00,Europe/Berlin,datetime,en,
13,teepee (cz),Badehaus Berlin,False,teepee,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-25T19:30:00,Europe/Berlin,datetime,en,2024-10-25T23:30:00
14,Elis Noa,Monarch,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-25T19:30:00,Europe/Berlin,datetime,en,
15,Verboten Berlin,Säälchen,False,Mountains of glass,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
16,Ikke Hüftgold,Metropol,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
17,Nena,Max-Schmeling-Halle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,37,37,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
18,stilbruch,Hotel & Restaurant Neu-Helgoland,False,,"Müggelheim, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
19,Camouflage,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,33,33,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
20,Noémi Büchi,Volksbühne am Rosa-Luxemburg-Platz,False,Valentina Magaletti & Theresa Baumgartner: LUCHA LIBRE,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T20:00:00,Europe/Berlin,datetime,en,2024-10-25T23:30:00
21,EDDIE,Kirche von Unten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
22,Foy Vance,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,15,15,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
23,Antonello Losacco Trio,Peppi Guggenheim International,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
24,Ahmet Aslan,Passionskirche,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
25,QUEENMANIA,Siegfried-Matthus-Arena,False,,"Rheinsberg, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
26,Mamoré,Urban Spree,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
27,The Ghost Inside,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,52,52,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
28,Lil Tjay,Verti Music Hall,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,23,23,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
29,Schiller,Festsaal Kreuzberg,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,29,29,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
30,Gregor Meyle,Waschhaus Potsdam gGmbH,False,,"Potsdam, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
31,Alien Ant Farm,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,29,29,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
32,Amewu,Lindenpark,False,,"Potsdam, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-10-25T20:00:00,Europe/Berlin,datetime,en,
33,Devin Gray Music,Sowieso Neukölln e.V.,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T21:00:00,Europe/Berlin,datetime,en,2024-10-25T23:00:00
34,Barzo,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T21:00:00,Europe/Berlin,datetime,en,
35,Sabot,Supamolly,False,Sabot + RVDS@Supamolly,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-25T21:30:00,Europe/Berlin,datetime,en,
36,Marc Werner,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T22:00:00,Europe/Berlin,datetime,en,
37,Tash,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-25T22:00:00,Europe/Berlin,datetime,en,
38,Nakadia,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T22:00:00,Europe/Berlin,datetime,en,
39,Alfred Heinrichs,IAM YOU Konzert Alfred Heinrichs Astra Berlin ,False,IAM YOU Konzert Alfred Heinrichs Live Astra Berlin ,"Berlin, Germany",Watch Live,False,Tickets & RSVP,19,19,2024-10-25T22:00:00,Europe/Berlin,datetime,en,2024-10-25T23:30:00
40,DJ DRECKISCH,Suicide Club Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T23:00:00,Europe/Berlin,datetime,en,
41,klanglos,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,15,15,2024-10-25T23:00:00,Europe/Berlin,datetime,en,
42,Nikki Nair,Tresor,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-25T23:00:00,Europe/Berlin,datetime,en,
43,Ellen Allien,Griessmühle,False,We Are Not Alone WEEKENDER,"Berlin, Germany",Watch Live,False,Tickets & RSVP,14,14,2024-10-25T23:30:00,Europe/Berlin,datetime,en,
44,Horst Evers,Die Wühlmäuse,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T15:30:00,Europe/Berlin,datetime,en,
45,Bookish Songs Collective,Villa Schützenhof,False,Bloodrush - Red & White Ball 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T18:00:00,Europe/Berlin,datetime,en,2024-10-26T23:59:00
46,Klavier,Bürgerhaus Neuenhagen,False,,"Neuenhagen, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T19:00:00,Europe/Berlin,datetime,en,
47,Death by Gong,Loge,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T19:00:00,Europe/Berlin,datetime,en,
48,ĠENN,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T19:00:00,Europe/Berlin,datetime,en,
49,Julian & Roman Wasserfuhr,Haus des Rundfunks & Großer Sendesaal,False,"Volker Kutscher ""Rath""","Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T19:00:00,Europe/Berlin,datetime,en,2024-10-26T22:00:00
50,Kontraire,Jugend- und Kulturzentrum Spirale,False,Kontraire w/ SUBZEN & Polaroit @ Spirale Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T19:00:00,Europe/Berlin,datetime,en,2024-10-26T23:00:00
51,Za!,Schokoladen,False,XX Anniversary DIY Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-26T19:00:00,Europe/Berlin,datetime,en,2024-10-26T23:30:00
52,Digital Carbs,Kulturhaus Insel Berlin,False,Digital Carbs - Floods Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T19:00:00,Europe/Berlin,datetime,en,2024-10-26T23:00:00
53,Atomic Fruit,Kulturhaus Insel Berlin,False,Digital Carbs & Atomic Fruit @ Kulturhaus Insel,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T19:30:00,Europe/Berlin,datetime,en,
54,Gallowstreet Brass Band,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-26T19:30:00,Europe/Berlin,datetime,en,
55,The SoapGirls,Hafenbar Tegel,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-26T19:30:00,Europe/Berlin,datetime,en,
56,Gallowstreet,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T19:30:00,Europe/Berlin,datetime,en,
57,Tunde Baiyewu,The Orange Room,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-10-26T19:30:00,Europe/Berlin,datetime,en,
58,Stefan Grasse,Saitenflügel - Konzertsaal L12,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T19:30:00,Europe/Berlin,datetime,en,2024-10-26T21:30:00
59,Erland Cooper,Fotografiska Museum Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-10-26T19:30:00,Europe/Berlin,datetime,en,
60,Krissy Matthews Band,Rock Night Kulturhaus,False,,"Lebus, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
61,Deadletter,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
62,T.V. Smith,Cassiopeia,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
63,Clark,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,22,22,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
64,Nadia Struiwigh,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
65,Rob Brown,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
66,Kasi,Hole44,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
67,Jaimi Faulkner,Berlin Guitars,False,Jaimi Faulkner im Berlin Guitars ,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
68,Alex Tomb,Zenner Biergarten und Weingarten,False,LITTLEBIG20,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
69,Autechre,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,92,92,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
70,YellowStraps,Badehaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
71,Tobias Meissl Trio,Peppi Guggenheim International,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
72,Planlos,Frannz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
73,Hezron Chetty,Hinterraum,False,Lolita Terrorist Sounds & Hezron Chetty,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
74,Krissy Matthews,Kulturhaus,False,,"Lebus, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
75,Dirk Michaelis,"Kulturbühne ""Goldener Löwe""",False,,"Wandlitz, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
76,Monster Florence,Berghain Kantine,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
77,And One,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,35,35,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
78,Ronja Maltzahn,Kultur in der Petruskirche – Petruskirche · Oberhofer Platz · Berlin-Lichterfelde,False,Kultur in der Petruskirche 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-26T20:00:00,Europe/Berlin,datetime,en,2024-10-26T22:30:00
79,Skjervøykoret,Luisenkirche,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
80,Julia Govor,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
81,Sam Barker,Zenner Biergarten und Weingarten,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
82,Mireille Mathieu,Admiralspalast - Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
83,Paula Carolina,Astra Kulturhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,15,15,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
84,Resolutions,K-19 Vokü,False,Resolutions,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,2024-10-26T23:30:00
85,Devin Gray Music,House of Music,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,2024-10-26T22:00:00
86,Ski Aggu,Max-Schmeling-Halle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,82,82,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
87,Anna Erhard,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
88,Culk,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
89,Roy Bianco & Die Abbrunzati Boys,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
90,Kayan Project,Passionskirche,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T20:00:00,Europe/Berlin,datetime,en,
91,The Skatalites,Maaya,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,13,13,2024-10-26T20:30:00,Europe/Berlin,datetime,en,
92,Mehr is Mehr,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T22:00:00,Europe/Berlin,datetime,en,
93,Jan Oberlaender,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-26T22:00:00,Europe/Berlin,datetime,en,
94,Mona Moore (KaterBlau),Kater Blau,False,Enorm in Form Vol. 6,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T22:00:00,Europe/Berlin,datetime,en,
95,Montee,Monarch,False,TOSKA,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-26T23:00:00,Europe/Berlin,datetime,en,
96,Thomas Lizzara (official),Musikbrauerei,False,Musikbrauerei - Rathenow,"Rathenow, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-26T23:00:00,Europe/Berlin,datetime,en,
